"CurrentName","DNVoucher","Provenance","RowNum","YearPlanted","TreeNum","RowTree","FieldID"
"Eucalyptus chloroclada","DN 6148","Nymagee, NSW",243,2013,23,"R243/T23","CCA4835"
"Eucalyptus annettae","DN 6359","Tookle Jenna Rock, WA",244,2013,1,"R244/T01","CCA4836"
"Eucalyptus cretata - E. dumosa intergrade","DN 5932","Gawler Ranges, SA",244,2013,2,"R244/T02","CCA4837"
"Eucalyptus cretata - E. dumosa intergrade","DN 5932","Gawler Ranges, SA",244,2013,3,"R244/T03","CCA4838"
"Eucalyptus cretata - E. dumosa intergrade","DN 5932","Gawler Ranges, SA",244,2013,4,"R244/T04","CCA4839"
"Eucalyptus cretata - E. dumosa intergrade","DN 5932","Gawler Ranges, SA",244,2013,5,"R244/T05","CCA4840"
"Eucalyptus mannifera subsp. Alpine Victoria","DN 3799","Mt Buffalo, Vic",244,2002,6,"R244/T06","CCA4841"
"Eucalyptus mannifera subsp. Alpine Victoria","DN 3799","Mt Buffalo, Vic",244,2002,7,"R244/T07","CCA4842"
"Eucalyptus mannifera subsp. Alpine Victoria","DN 3799","Mt Buffalo, Vic",244,2002,8,"R244/T08","CCA4843"
"Eucalyptus mannifera subsp. Alpine Victoria","DN 3799","Mt Buffalo, Vic",244,2002,9,"R244/T09","CCA4844"
"Eucalyptus infera x E. ?tereticornis","DN 6175","Durikai State Forest, Qld",244,2013,10,"R244/T10","CCA4845"
"Eucalyptus infera","DN 6175","Durikai State Forest, Qld",244,2013,11,"R244/T11","CCA4846"
"Eucalyptus x goniocalyx subsp. fallax","DN 6098","Blackwood Range, Vic",244,2013,12,"R244/T12","CCA4847"
"Eucalyptus x goniocalyx subsp. fallax","DN 6098","Blackwood Range, Vic",244,2013,13,"R244/T13","CCA4848"
"Eucalyptus x goniocalyx subsp. fallax","DN 6098","Blackwood Range, Vic",244,2013,14,"R244/T14","CCA4849"
"Eucalyptus x goniocalyx subsp. fallax","DN 6098","Blackwood Range, Vic",244,2013,15,"R244/T15","CCA4850"
"Eucalyptus ovata subsp. grandiflora","DN 6121","Mt Burr, SA",244,2013,16,"R244/T16","CCA4851"
"Eucalyptus ovata subsp. grandiflora","DN 6121","Mt Burr, SA",244,2013,17,"R244/T17","CCA4852"
"Eucalyptus ovata subsp. grandiflora","DN 6121","Mt Burr, SA",244,2013,19,"R244/T19","CCA4853"
"Eucalyptus camaldulensis subsp. obtusa","DN 4231","Durack River, WA",244,2002,20,"R244/T20","CCA4854"
"Eucalyptus camaldulensis subsp. obtusa","DN 4231","Durack River, WA",244,2002,21,"R244/T21","CCA4855"
"Eucalyptus camaldulensis subsp. obtusa","DN 4231","Durack River, WA",244,2002,22,"R244/T22","CCA4856"
"Eucalyptus camaldulensis subsp. obtusa","DN 4231","Durack River, WA",244,2002,23,"R244/T23","CCA4857"
"Eucalyptus camphora subsp. humeana","DN 6333","Delegate, NSW",244,2013,24,"R244/T24","CCA4858"
"Eucalyptus camphora subsp. humeana","DN 6333","Delegate, NSW",244,2013,25,"R244/T25","CCA4859"
"Eucalyptus camphora subsp. humeana","DN 6333","Delegate, NSW",244,2013,26,"R244/T26","CCA4860"
"Eucalyptus vicina","DN 6502","Mootwingie, NSW",245,2013,1,"R245/T01","CCA4861"
"Eucalyptus vicina","DN 6502","Mootwingie, NSW",245,2013,2,"R245/T02","CCA4862"
"Eucalyptus vicina","DN 6502","Mootwingie, NSW",245,2013,3,"R245/T03","CCA4863"
"Eucalyptus vicina","DN 6502","Mootwingie, NSW",245,2013,4,"R245/T04","CCA4864"
"Eucalyptus morrisii","DN 6499","Gunderbooka Range, NSW",245,2013,5,"R245/T05","CCA4865"
"Eucalyptus morrisii","DN 6499","Gunderbooka Range, NSW",245,2013,6,"R245/T06","CCA4866"
"Eucalyptus morrisii","DN 6499","Gunderbooka Range, NSW",245,2013,7,"R245/T07","CCA4867"
"Eucalyptus morrisii","DN 6499","Gunderbooka Range, NSW",245,2013,8,"R245/T08","CCA4868"
"Eucalyptus camaldulensis subsp. refulgens","DN 4258","Coongan River, WA",245,2002,9,"R245/T09","CCA4869"
"Eucalyptus camaldulensis subsp. refulgens","DN 4258","Coongan River, WA",245,2002,10,"R245/T10","CCA4870"
"Eucalyptus camaldulensis subsp. refulgens","DN 4258","Coongan River, WA",245,2002,12,"R245/T12","CCA4871"
"Eucalyptus annettae","DN 6359","Tookle Jenna Rock, WA",245,2013,13,"R245/T13","CCA4872"
"Eucalyptus broviniensis","DN 6478","Brovinia State Forest, Qld",245,2013,15,"R245/T15","CCA4873"
"Eucalyptus biterranea","DN 6438","Battlecamp, Qld",245,2013,16,"R245/T16","CCA4874"
"Eucalyptus biterranea","DN 6438","Battlecamp, Qld",245,2013,18,"R245/T18","CCA4875"
"Eucalyptus biterranea","DN 6438","Battlecamp, Qld",245,2013,19,"R245/T19","CCA4876"
"Eucalyptus fastigata","DN 596","Badja, NSW",245,2002,20,"R245/T20","CCA4877"
"Eucalyptus rubida subsp. rubida","DN 6297","Windellama, NSW",245,2013,21,"R245/T21","CCA4878"
"Eucalyptus rubida subsp. rubida","DN 6297","Windellama, NSW",245,2013,22,"R245/T22","CCA4879"
"Eucalyptus rubida subsp. rubida","DN 6297","Windellama, NSW",245,2013,23,"R245/T23","CCA4880"
"Eucalyptus rubida subsp. rubida","DN 6297","Windellama, NSW",245,2013,24,"R245/T24","CCA4881"
"Eucalyptus x goniocalyx subsp. laxa","DN 6095","Brisbane Ranges, Vic",246,2013,1,"R246/T01","CCA4882"
"Eucalyptus x goniocalyx subsp. laxa","DN 6095","Brisbane Ranges, Vic",246,2013,2,"R246/T02","CCA4883"
"Eucalyptus x goniocalyx subsp. laxa","DN 6095","Brisbane Ranges, Vic",246,2013,3,"R246/T03","CCA4884"
"Eucalyptus dealbata","DN 6242","Glen Gallic, NSW",246,2013,4,"R246/T04","CCA4885"
"Eucalyptus dealbata","DN 6242","Glen Gallic, NSW",246,2013,7,"R246/T07","CCA4886"
"Eucalyptus major","DN 6486","Imbil, Qld",246,2013,8,"R246/T08","CCA4887"
"Eucalyptus major","DN 6486","Imbil, Qld",246,2013,9,"R246/T09","CCA4888"
"Eucalyptus major","DN 6486","Imbil, Qld",246,2013,10,"R246/T10","CCA4889"
"Eucalyptus recurva","DN 1755","Mongarlowe, NSW",246,2002,11,"R246/T11","CCA4890"
"Eucalyptus viminalis subsp. siliciana","DN 6108","Dimboola, Vic",246,2013,12,"R246/T12","CCA4891"
"Eucalyptus viminalis subsp. siliciana","DN 6108","Dimboola, Vic",246,2013,13,"R246/T13","CCA4892"
"Eucalyptus viminalis subsp. siliciana","DN 6108","Dimboola, Vic",246,2013,15,"R246/T15","CCA4893"
"Eucalyptus baeuerlenii","DN 6263","Wentworth Falls, NSW",246,2013,17,"R246/T17","CCA4894"
"Eucalyptus baeuerlenii","DN 6263","Wentworth Falls, NSW",246,2013,18,"R246/T18","CCA4895"
"Eucalyptus baeuerlenii","DN 6263","Wentworth Falls, NSW",246,2013,19,"R246/T19","CCA4896"
"Eucalyptus baeuerlenii","DN 6263","Wentworth Falls, NSW",246,2013,20,"R246/T20","CCA4897"
"Eucalyptus scias subsp. scias","DN 6306","Turpentine Range, NSW",246,2013,21,"R246/T21","CCA4898"
"Eucalyptus scias subsp. scias","DN 6306","Turpentine Range, NSW",246,2013,22,"R246/T22","CCA4899"
"Eucalyptus annettae","DN 6359","Tookle Jenna Rock, WA",247,2013,1,"R247/T01","CCA4900"
"Eucalyptus viridis","DN 6176","Durakai State Forest, Qld",247,2013,2,"R247/T02","CCA4901"
"Eucalyptus viridis","DN 6176","Durakai State Forest, Qld",247,2013,3,"R247/T03","CCA4902"
"Eucalyptus viridis","DN 6176","Durakai State Forest, Qld",247,2013,4,"R247/T04","CCA4903"
"Eucalyptus viridis","DN 6176","Durakai State Forest, Qld",247,2013,5,"R247/T05","CCA4904"
"Eucalyptus herbertiana","DN 6403","Lake Julius, Qld",247,2013,6,"R247/T06","CCA4905"
"Eucalyptus herbertiana","DN 6403","Lake Julius, Qld",247,2013,7,"R247/T07","CCA4906"
"Eucalyptus herbertiana","DN 6403","Lake Julius, Qld",247,2013,8,"R247/T08","CCA4907"
"Eucalyptus herbertiana","DN 6403","Lake Julius, Qld",247,2013,9,"R247/T09","CCA4908"
"Eucalyptus leptophleba","DN 6422","Walkamin, Qld",247,2013,10,"R247/T10","CCA4909"
"Eucalyptus leptophleba","DN 6422","Walkamin, Qld",247,2013,11,"R247/T11","CCA4910"
"Eucalyptus leptophleba","DN 6422","Walkamin, Qld",247,2013,12,"R247/T12","CCA4911"
"Eucalyptus leptophleba","DN 6422","Walkamin, Qld",247,2013,13,"R247/T13","CCA4912"
"Eucalyptus alba var. australasica","DN 4211","Ramingining, NT",247,2002,14,"R247/T14","CCA4913"
"Eucalyptus triflora","DN 6303","Endrick River, NSW",247,2013,15,"R247/T15","CCA4914"
"Eucalyptus triflora","DN 6303","Endrick River, NSW",247,2013,17,"R247/T17","CCA4915"
"Eucalyptus macta","DN 6449","Eungella Tableland, Qld",247,2013,18,"R247/T18","CCA4916"
"Eucalyptus macta","DN 6449","Eungella Tableland, Qld",247,2013,19,"R247/T19","CCA4917"
"Eucalyptus macta","DN 6449","Eungella Tableland, Qld",247,2013,21,"R247/T21","CCA4918"
"Eucalyptus victoriana","DN 6093","Mount Thackeray, Vic",247,2013,22,"R247/T22","CCA4919"
"Eucalyptus victoriana","DN 6093","Mount Thackeray, Vic",247,2013,23,"R247/T23","CCA4920"
"Eucalyptus victoriana","DN 6093","Mount Thackeray, Vic",247,2013,24,"R247/T24","CCA4921"
"Eucalyptus victoriana","DN 6093","Mount Thackeray, Vic",247,2013,25,"R247/T25","CCA4922"
"Eucalyptus annettae","DN 6359","Tookle Jenna Rock, WA",248,2013,1,"R248/T01","CCA4923"
"Eucalyptus goniocalyx subsp. exposa","DN 6388","St Mary Peak, SA",248,2013,2,"R248/T02","CCA4924"
"Eucalyptus goniocalyx subsp. exposa","DN 6388","St Mary Peak, SA",248,2013,3,"R248/T03","CCA4925"
"Eucalyptus goniocalyx subsp. exposa","DN 6388","St Mary Peak, SA",248,2013,4,"R248/T04","CCA4926"
"Eucalyptus goniocalyx subsp. exposa","DN 6388","St Mary Peak, SA",248,2013,5,"R248/T05","CCA4927"
"Eucalyptus nandewarica","DN 6160","Mt Kapultar, NSW",248,2013,6,"R248/T06","CCA4928"
"Eucalyptus nandewarica","DN 6160","Mt Kapultar, NSW",248,2013,7,"R248/T07","CCA4929"
"Eucalyptus nandewarica","DN 6160","Mt Kapultar, NSW",248,2013,8,"R248/T08","CCA4930"
"Eucalyptus nandewarica","DN 6160","Mt Kapultar, NSW",248,2013,9,"R248/T09","CCA4931"
"Eucalyptus viminalis subsp. cygnetensis","DN 5907","Port Lincoln 2, SA",248,2013,10,"R248/T10","CCA4932"
"Eucalyptus viminalis subsp. cygnetensis","DN 5907","Port Lincoln 2, SA",248,2013,11,"R248/T11","CCA4933"
"Eucalyptus viminalis subsp. cygnetensis","DN 5907","Port Lincoln 2, SA",248,2013,12,"R248/T12","CCA4934"
"Eucalyptus viminalis subsp. cygnetensis","DN 5907","Port Lincoln 2, SA",248,2013,13,"R248/T13","CCA4935"
"Eucalyptus resinifera subsp. hemilampra","DN 6206","Wooli, NSW",248,2013,14,"R248/T14","CCA4936"
"Eucalyptus resinifera subsp. hemilampra","DN 6206","Wooli, NSW",248,2013,16,"R248/T16","CCA4937"
"Eucalyptus resinifera subsp. hemilampra","DN 6206","Wooli, NSW",248,2013,17,"R248/T17","CCA4938"
"Eucalyptus botryoides","DN 6307","Turpentine Range, NSW",248,2013,18,"R248/T18","CCA4939"
"Eucalyptus botryoides","DN 6307","Turpentine Range, NSW",248,2013,19,"R248/T19","CCA4940"
"Eucalyptus botryoides","DN 6307","Turpentine Range, NSW",248,2013,20,"R248/T20","CCA4941"
"Eucalyptus botryoides","DN 6307","Turpentine Range, NSW",248,2013,21,"R248/T21","CCA4942"
"Eucalyptus ovata subsp. grandiflora","DN 6114","Penola, SA",248,2013,22,"R248/T22","CCA4943"
"Eucalyptus ovata subsp. grandiflora","DN 6114","Penola, SA",248,2013,23,"R248/T23","CCA4944"
"Eucalyptus ovata subsp. grandiflora","DN 6114","Penola, SA",248,2013,24,"R248/T24","CCA4945"
"Eucalyptus ovata subsp. grandiflora","DN 6114","Penola, SA",248,2013,25,"R248/T25","CCA4946"
"Eucalyptus kitsoniana","DN 4311","Lower Glenelg River, Vic",260,2004,1,"R260/T01","CCA4947"
"Eucalyptus kitsoniana","DN 4311","Lower Glenelg River, Vic",260,2004,3,"R260/T03","CCA4948"
"Eucalyptus kitsoniana","DN 4311","Lower Glenelg River, Vic",260,2004,4,"R260/T04","CCA4949"
"Eucalyptus diversicolor","DN 4629","Warren National Park, WA",260,2004,5,"R260/T05","CCA4950"
"Eucalyptus diversicolor","DN 4629","Warren National Park, WA",260,2004,6,"R260/T06","CCA4951"
"Eucalyptus diversicolor","DN 4629","Warren National Park, WA",260,2004,7,"R260/T07","CCA4952"
"Eucalyptus diversicolor","DN 4629","Warren National Park, WA",260,2004,8,"R260/T08","CCA4953"
"Eucalyptus brookeriana","DN 4513","Bullarto South, Vic",260,2004,10,"R260/T10","CCA4954"
"Eucalyptus brookeriana","DN 4513","Bullarto South, Vic",260,2004,11,"R260/T11","CCA4955"
"Eucalyptus brookeriana","DN 4513","Bullarto South, Vic",260,2004,12,"R260/T12","CCA4956"
"Eucalyptus camaldulensis subsp. camaldulensis","DN 4733","Minlaton, SA",260,2004,13,"R260/T13","CCA4957"
"Eucalyptus camaldulensis subsp. camaldulensis","DN 4733","Minlaton, SA",260,2004,14,"R260/T14","CCA4958"
"Eucalyptus camaldulensis subsp. camaldulensis","DN 4733","Minlaton, SA",260,2004,15,"R260/T15","CCA4959"
"Eucalyptus patens","DN 4621","Sawyers Valley, WA",261,2004,2,"R261/T02","CCA4960"
"Eucalyptus ovata subsp. grandiflora","DN 4318","Moonlight Head, Vic",261,2004,6,"R261/T06","CCA4961"
"Eucalyptus ovata subsp. grandiflora","DN 4318","Moonlight Head, Vic",261,2004,7,"R261/T07","CCA4962"
"Eucalyptus conspicua","DN 4516","Moe, Vic",261,2004,8,"R261/T08","CCA4963"
"Eucalyptus conspicua","DN 4516","Moe, Vic",261,2004,9,"R261/T09","CCA4964"
"Eucalyptus conspicua","DN 4516","Moe, Vic",261,2004,10,"R261/T10","CCA4965"
"Eucalyptus conspicua","DN 4516","Moe, Vic",261,2004,11,"R261/T11","CCA4966"
"Eucalyptus leucoxylon subsp. megalocarpa","DN 4310","Nelson, Vic",261,2004,12,"R261/T12","CCA4967"
"Eucalyptus leucoxylon subsp. megalocarpa","DN 4310","Nelson, Vic",261,2004,13,"R261/T13","CCA4968"
"Eucalyptus leucoxylon subsp. megalocarpa","DN 4310","Nelson, Vic",261,2004,14,"R261/T14","CCA4969"
"Eucalyptus leucoxylon subsp. megalocarpa","DN 4310","Nelson, Vic",261,2004,15,"R261/T15","CCA4970"
"Eucalyptus conspicua","DN 1747","Narrabarba, NSW",262,2004,1,"R262/T01","CCA4971"
"Eucalyptus conspicua","DN 1747","Narrabarba, NSW",262,2004,2,"R262/T02","CCA4972"
"Eucalyptus conspicua","DN 1747","Narrabarba, NSW",262,2004,3,"R262/T03","CCA4973"
"Eucalyptus conspicua","DN 1747","Narrabarba, NSW",262,2004,4,"R262/T04","CCA4974"
"Eucalyptus arcana","DN 4319","Moonlight Head, Vic",262,2004,9,"R262/T09","CCA4975"
"Eucalyptus kitsoniana","DN 4314","Cape Otway, Vic",262,2004,14,"R262/T14","CCA4976"
"Eucalyptus kitsoniana","DN 4314","Cape Otway, Vic",262,2004,15,"R262/T15","CCA4977"
"Eucalyptus kitsoniana","DN 4314","Cape Otway, Vic",262,2004,16,"R262/T16","CCA4978"
"Eucalyptus lehmannii subsp. parallela","DN 4432","West Mt Barren, WA",262,2004,17,"R262/T17","CCA4979"
"Eucalyptus semiglobosa","DN 4570","Boyatup Hill, WA",263,2004,5,"R263/T05","CCA4980"
"Eucalyptus semiglobosa","DN 4570","Boyatup Hill, WA",263,2004,6,"R263/T06","CCA4981"
"Eucalyptus semiglobosa","DN 4570","Boyatup Hill, WA",263,2004,7,"R263/T07","CCA4982"
"Eucalyptus cornuta","DN 4587","Middle Island, WA",263,2004,9,"R263/T09","CCA4983"
"Eucalyptus cornuta","DN 4587","Middle Island, WA",263,2004,10,"R263/T10","CCA4984"
"Eucalyptus cornuta","DN 4587","Middle Island, WA",263,2004,11,"R263/T11","CCA4985"
"Eucalyptus cornuta","DN 4587","Middle Island, WA",263,2004,12,"R263/T12","CCA4986"
"Eucalyptus conferruminata subsp. recherche","DN 4588","Middle Island, WA",263,2004,13,"R263/T13","CCA4987"
"Eucalyptus conferruminata subsp. recherche","DN 4588","Middle Island, WA",263,2004,14,"R263/T14","CCA4988"
"Eucalyptus conferruminata subsp. recherche","DN 4588","Middle Island, WA",263,2004,15,"R263/T15","CCA4989"
"Eucalyptus macrandra","DN 4430","Gairdner River, WA",264,2004,7,"R264/T07","CCA4990"
"Eucalyptus aromaphloia","DN 4313","Lorne, Vic",264,2004,8,"R264/T08","CCA4991"
"Eucalyptus aromaphloia","DN 4313","Lorne, Vic",264,2004,9,"R264/T09","CCA4992"
"Eucalyptus aromaphloia","DN 4313","Lorne, Vic",264,2004,10,"R264/T10","CCA4993"
"Eucalyptus cornuta","DN 4597","Mondrain Island, WA",264,2004,12,"R264/T12","CCA4994"
"Eucalyptus cornuta","DN 4597","Mondrain Island, WA",264,2004,13,"R264/T13","CCA4995"
"Eucalyptus assimilans","DN 4551","Fraser Range, WA",264,2004,16,"R264/T16","CCA4996"
"Eucalyptus semiglobosa","DN 4579","Cape Le Grand, WA",265,2004,10,"R265/T10","CCA4997"
"Eucalyptus semiglobosa","DN 4579","Cape Le Grand, WA",265,2004,11,"R265/T11","CCA4998"
"Eucalyptus utilis","DN 4589","Middle Island, WA",265,2004,14,"R265/T14","CCA4999"
"Eucalyptus utilis","DN 4589","Middle Island, WA",265,2004,16,"R265/T16","CCA5000"
"Eucalyptus incrassata","DN 4602","Sandy Hook Island, WA",266,2004,3,"R266/T03","CCA5001"
"Eucalyptus ligulata subsp. ligulata","DN 4576","Cape Arid, WA",266,2004,8,"R266/T08","CCA5002"
"Eucalyptus sargentii subsp. sargentii","DN 4412","Kondinin, WA",266,2004,11,"R266/T11","CCA5003"
"Eucalyptus sargentii subsp. sargentii","DN 4412","Kondinin, WA",266,2004,12,"R266/T12","CCA5004"
"Eucalyptus incrassata","DN 4550","Fraser Range, WA",266,2004,13,"R266/T13","CCA5005"
"Eucalyptus incrassata","DN 4550","Fraser Range, WA",266,2004,14,"R266/T14","CCA5006"
"Eucalyptus incrassata","DN 4550","Fraser Range, WA",266,2004,15,"R266/T15","CCA5007"
"Eucalyptus conferruminata subsp. recherche","DN 4610","Woody Island, WA",267,2004,1,"R267/T01","CCA5008"
"Eucalyptus conferruminata subsp. recherche","DN 4610","Woody Island, WA",267,2004,2,"R267/T02","CCA5009"
"Eucalyptus conferruminata subsp. recherche","DN 4610","Woody Island, WA",267,2004,3,"R267/T03","CCA5010"
"Eucalyptus conferruminata subsp. recherche","DN 4610","Woody Island, WA",267,2004,4,"R267/T04","CCA5011"
"Eucalyptus incrassata","DN 4571","Boyatup Hill, WA",267,2004,5,"R267/T05","CCA5012"
"Eucalyptus incrassata","DN 4571","Boyatup Hill, WA",267,2004,8,"R267/T08","CCA5013"
"Eucalyptus steedmanii","DN 4668","Mt Holland, WA",268,2004,1,"R268/T01","CCA5014"
"Eucalyptus steedmanii","DN 4668","Mt Holland, WA",268,2004,2,"R268/T02","CCA5015"
"Eucalyptus steedmanii","DN 4668","Mt Holland, WA",268,2004,3,"R268/T03","CCA5016"
"Eucalyptus incrassata","DN 4572","Boyatup Hill, WA",268,2004,8,"R268/T08","CCA5017"
"Eucalyptus incrassata","DN 4572","Boyatup Hill, WA",268,2004,9,"R268/T09","CCA5018"
"Eucalyptus aequioperta","DN 4677","Holland Track, WA",268,2004,11,"R268/T11","CCA5019"
"Eucalyptus discreta","DN 4553","Balladonia south, WA",268,2004,13,"R268/T13","CCA5020"
"Eucalyptus discreta","DN 4553","Balladonia south, WA",268,2004,14,"R268/T14","CCA5021"
"Eucalyptus discreta","DN 4553","Balladonia south, WA",268,2004,15,"R268/T15","CCA5022"
"Eucalyptus sp. Fraser Range","DN 4539","Newman Rock, WA",269,2004,2,"R269/T02","CCA5023"
"Eucalyptus sp. Fraser Range","DN 4539","Newman Rock, WA",269,2004,4,"R269/T04","CCA5024"
"Eucalyptus sp. Great Victoria Desert","DN 4546","Dundas, WA",269,2004,8,"R269/T08","CCA5025"
"Eucalyptus sp. Great Victoria Desert","DN 4546","Dundas, WA",269,2004,10,"R269/T10","CCA5026"
"Eucalyptus deflexa","DN 4437","Lake Tay, WA",269,2004,13,"R269/T13","CCA5027"
"Eucalyptus deflexa","DN 4437","Lake Tay, WA",269,2004,14,"R269/T14","CCA5028"
"Eucalyptus suggrandis subsp. promiscua","DN 4425","Sullivan Soak, WA",269,2004,15,"R269/T15","CCA5029"
"Eucalyptus suggrandis subsp. promiscua","DN 4425","Sullivan Soak, WA",269,2004,16,"R269/T16","CCA5030"
"Eucalyptus luculenta","DN 4555","Deralinya Homestead, WA",270,2004,1,"R270/T01","CCA5031"
"Eucalyptus luculenta","DN 4555","Deralinya Homestead, WA",270,2004,2,"R270/T02","CCA5032"
"Eucalyptus viridis x E. ?froggattii","DN 4534","Kamarooka State Park, Vic",270,2004,8,"R270/T08","CCA5033"
"Eucalyptus conglobata subsp. perata","DN 4423","Newdegate, WA",270,2004,11,"R270/T11","CCA5034"
"Eucalyptus pileata","DN 4669","Holland Track, WA",270,2004,15,"R270/T15","CCA5035"
"Eucalyptus polyanthemos subsp. marginalis","DN 6106","Torrington State Forest, Vic",272,2013,1,"R272/T01","CCA5036"
"Eucalyptus polyanthemos subsp. marginalis","DN 6106","Torrington State Forest, Vic",272,2013,2,"R272/T02","CCA5037"
"Eucalyptus polyanthemos subsp. marginalis","DN 6106","Torrington State Forest, Vic",272,2013,3,"R272/T03","CCA5038"
"Eucalyptus polyanthemos subsp. marginalis","DN 6106","Torrington State Forest, Vic",272,2013,4,"R272/T04","CCA5039"
"Eucalyptus terrica","DN 6173","Coolmunda, Qld",272,2013,5,"R272/T05","CCA5040"
"Eucalyptus terrica","DN 6173","Coolmunda, Qld",272,2013,6,"R272/T06","CCA5041"
"Eucalyptus terrica","DN 6173","Coolmunda, Qld",272,2013,7,"R272/T07","CCA5042"
"Eucalyptus terrica","DN 6173","Coolmunda, Qld",272,2013,8,"R272/T08","CCA5043"
"Eucalyptus shrileyi","DN 6414","Newcastle Range, Qld",272,2013,9,"R272/T09","CCA5044"
"Eucalyptus shrileyi","DN 6414","Newcastle Range, Qld",272,2013,10,"R272/T10","CCA5045"
"Eucalyptus shrileyi","DN 6414","Newcastle Range, Qld",272,2013,11,"R272/T11","CCA5046"
"Eucalyptus shrileyi","DN 6414","Newcastle Range, Qld",272,2013,12,"R272/T12","CCA5047"
"Eucalyptus provecta","DN 6413","Newcastle Range, Qld",272,2013,13,"R272/T13","CCA5048"
"Eucalyptus provecta","DN 6413","Newcastle Range, Qld",272,2013,14,"R272/T14","CCA5049"
"Eucalyptus provecta","DN 6413","Newcastle Range, Qld",272,2013,15,"R272/T15","CCA5050"
"Eucalyptus provecta","DN 6413","Newcastle Range, Qld",272,2013,16,"R272/T16","CCA5051"
"Eucalyptus elliptica","DN 6228","Apsley Falls, NSW",273,2013,1,"R273/T01","CCA5052"
"Eucalyptus elliptica","DN 6228","Apsley Falls, NSW",273,2013,2,"R273/T02","CCA5053"
"Eucalyptus elliptica","DN 6228","Apsley Falls, NSW",273,2013,3,"R273/T03","CCA5054"
"Eucalyptus elliptica","DN 6228","Apsley Falls, NSW",273,2013,4,"R273/T04","CCA5055"
"Eucalyptus lehmannii subsp. parallela","DN 6370","Mt Arid, WA",273,2013,5,"R273/T05","CCA5056"
"Eucalyptus lehmannii subsp. parallela","DN 6370","Mt Arid, WA",273,2013,6,"R273/T06","CCA5057"
"Eucalyptus lehmannii subsp. parallela","DN 6370","Mt Arid, WA",273,2013,7,"R273/T07","CCA5058"
"Eucalyptus lehmannii subsp. parallela","DN 6370","Mt Arid, WA",273,2013,8,"R273/T08","CCA5059"
"Eucalyptus viminalis subsp. viminalis","DN 6158","Mt Kapultar, NSW",273,2013,9,"R273/T09","CCA5060"
"Eucalyptus viminalis subsp. viminalis","DN 6158","Mt Kapultar, NSW",273,2013,10,"R273/T10","CCA5061"
"Eucalyptus viminalis subsp. viminalis","DN 6158","Mt Kapultar, NSW",273,2013,11,"R273/T11","CCA5062"
"Eucalyptus viminalis subsp. viminalis","DN 6158","Mt Kapultar, NSW",273,2013,12,"R273/T12","CCA5063"
"Eucalyptus pauciflora x E. radiata","DN 6283","Boyd Plateau, NSW",273,2013,13,"R273/T13","CCA5064"
"Eucalyptus pauciflora x E. radiata","DN 6283","Boyd Plateau, NSW",273,2013,16,"R273/T16","CCA5065"
"Eucalyptus sargentii subsp. onesis","DN 6022","Lake Magenta, WA",274,2013,1,"R274/T01","CCA5066"
"Eucalyptus sargentii subsp. onesis","DN 6022","Lake Magenta, WA",274,2013,2,"R274/T02","CCA5067"
"Eucalyptus sargentii subsp. onesis","DN 6022","Lake Magenta, WA",274,2013,3,"R274/T03","CCA5068"
"Eucalyptus sargentii subsp. onesis","DN 6022","Lake Magenta, WA",274,2013,4,"R274/T04","CCA5069"
